estado;sigla;região;nome;Pop_est_2009;PIB;PIB_percapita;_merge
RIO GRANDE DO SUL;RS;SUL;Quinze de Novembro;3678;78385.8828125;21312.09960938;both
RIO GRANDE DO SUL;RS;SUL;Cerro Grande;2659;23237.73828125;8739.28027344;both
RIO GRANDE DO SUL;RS;SUL;Humaitá;4999;71322.4453125;14267.33984375;both
RIO GRANDE DO SUL;RS;SUL;Dois Irmãos;26421;555140.3125;21011.33007812;both
RIO GRANDE DO SUL;RS;SUL;Vista Alegre do Prata;1505;25530.92382812;16964.0703125;both
RIO GRANDE DO SUL;RS;SUL;Erechim;97916;2099846.25;21445.38085938;both
RIO GRANDE DO SUL;RS;SUL;Imbé;16301;188084.265625;11538.20019531;both
RIO GRANDE DO SUL;RS;SUL;Campos Borges;3693;46183.6484375;12505.73046875;both
RIO GRANDE DO SUL;RS;SUL;Pantano Grande;9794;144975.21875;14802.45019531;both
RIO GRANDE DO SUL;RS;SUL;Salvador das Missões;2671;63773.171875;23876.140625;both
RIO GRANDE DO SUL;RS;SUL;Segredo;7301;83060.3828125;11376.58007812;both
RIO GRANDE DO SUL;RS;SUL;Taquara;55473;563392.4375;10156.16015625;both
RIO GRANDE DO SUL;RS;SUL;Três Arroios;3079;34917.92578125;11340.66992188;both
RIO GRANDE DO SUL;RS;SUL;Ibirapuitã;4315;55098.28515625;12769.00976562;both
RIO GRANDE DO SUL;RS;SUL;Arroio do Meio;19059;527789.875;27692.41992188;both
RIO GRANDE DO SUL;RS;SUL;Rondinha;5736;82017.515625;14298.73046875;both
RIO GRANDE DO SUL;RS;SUL;Lavras do Sul;8399;143841.15625;17125.99023438;both
RIO GRANDE DO SUL;RS;SUL;Paim Filho;4526;53447.82421875;11809.05957031;both
RIO GRANDE DO SUL;RS;SUL;Nova Hartz;17772;323488.78125;18202.16015625;both
RIO GRANDE DO SUL;RS;SUL;Tupandi;3931;114727.6875;29185.36914062;both
RIO GRANDE DO SUL;RS;SUL;Candelária;30423;409361.71875;13455.66992188;both
RIO GRANDE DO SUL;RS;SUL;São Martinho da Serra;3579;66114.0390625;18472.76953125;both
RIO GRANDE DO SUL;RS;SUL;Sinimbu;10706;121152.40625;11316.30957031;both
RIO GRANDE DO SUL;RS;SUL;Aceguá;4347;115000.703125;26455.18945312;both
RIO GRANDE DO SUL;RS;SUL;Cristal;7393;93160.71875;12601.20996094;both
RIO GRANDE DO SUL;RS;SUL;Caxias do Sul;410166;12509582.0;30498.83007812;both
RIO GRANDE DO SUL;RS;SUL;Seberi;11098;137429.21875;12383.24023438;both
RIO GRANDE DO SUL;RS;SUL;Dois Irmãos das Missões;2444;47824.69140625;19568.19921875;both
RIO GRANDE DO SUL;RS;SUL;Gramado dos Loureiros;2399;21962.37695312;9154.79980469;both
RIO GRANDE DO SUL;RS;SUL;Paraíso do Sul;7643;99716.1171875;13046.71972656;both
RIO GRANDE DO SUL;RS;SUL;Ponte Preta;1846;23686.04882812;12831.00976562;both
RIO GRANDE DO SUL;RS;SUL;Rosário do Sul;41746;535277.0;12822.24023438;both
RIO GRANDE DO SUL;RS;SUL;Dom Feliciano;15300;155935.0;10191.83007812;both
RIO GRANDE DO SUL;RS;SUL;Arroio do Sal;7291;80252.4140625;11007.04980469;both
RIO GRANDE DO SUL;RS;SUL;Vista Alegre;2932;37703.0859375;12859.16992188;both
RIO GRANDE DO SUL;RS;SUL;Mormaço;2713;48588.73046875;17909.58984375;both
RIO GRANDE DO SUL;RS;SUL;Nova Candelária;2789;64413.734375;23095.640625;both
RIO GRANDE DO SUL;RS;SUL;Arroio Grande;18748;313982.40625;16747.51953125;both
RIO GRANDE DO SUL;RS;SUL;Cruzaltense;2266;28069.95703125;12387.45019531;both
RIO GRANDE DO SUL;RS;SUL;Feliz;12198;186196.921875;15264.54980469;both
RIO GRANDE DO SUL;RS;SUL;Presidente Lucena;2526;35092.86328125;13892.66015625;both
RIO GRANDE DO SUL;RS;SUL;Pedras Altas;2638;47907.4765625;18160.52929688;both
RIO GRANDE DO SUL;RS;SUL;Ipiranga do Sul;2029;44232.87890625;21800.33007812;both
RIO GRANDE DO SUL;RS;SUL;Rolador;2869;39476.296875;13759.59960938;both
RIO GRANDE DO SUL;RS;SUL;Santa Clara do Sul;5868;83222.2421875;14182.38964844;both
RIO GRANDE DO SUL;RS;SUL;Manoel Viana;6954;97963.34375;14087.33984375;both
RIO GRANDE DO SUL;RS;SUL;Trindade do Sul;6105;68865.65625;11280.20996094;both
RIO GRANDE DO SUL;RS;SUL;Alto Alegre;1945;33629.3828125;17290.16992188;both
RIO GRANDE DO SUL;RS;SUL;Taquaruçu do Sul;2925;35305.75390625;12070.33984375;both
RIO GRANDE DO SUL;RS;SUL;Soledade;31028;326182.90625;10512.53027344;both
RIO GRANDE DO SUL;RS;SUL;General Câmara;9101;107045.6640625;11761.96972656;both
RIO GRANDE DO SUL;RS;SUL;Vila Nova do Sul;4401;51036.37109375;11596.54003906;both
RIO GRANDE DO SUL;RS;SUL;Benjamin Constant do Sul;2188;16956.55664062;7749.79980469;both
RIO GRANDE DO SUL;RS;SUL;Barão;5444;79637.046875;14628.41015625;both
RIO GRANDE DO SUL;RS;SUL;Augusto Pestana;7361;127803.0390625;17362.1796875;both
RIO GRANDE DO SUL;RS;SUL;Relvado;2244;25592.65039062;11404.91992188;both
RIO GRANDE DO SUL;RS;SUL;Salto do Jacuí;12770;183266.203125;14351.30957031;both
RIO GRANDE DO SUL;RS;SUL;Pouso Novo;1998;31436.0234375;15733.75;both
RIO GRANDE DO SUL;RS;SUL;Júlio de Castilhos;19947;395731.46875;19839.15039062;both
RIO GRANDE DO SUL;RS;SUL;Bossoroca;7885;120348.6640625;15262.99023438;both
RIO GRANDE DO SUL;RS;SUL;Alvorada;213894;1187824.0;5553.33007812;both
RIO GRANDE DO SUL;RS;SUL;Jóia;8566;186524.0;21774.91992188;both
RIO GRANDE DO SUL;RS;SUL;Boqueirão do Leão;8097;86161.296875;10641.13964844;both
RIO GRANDE DO SUL;RS;SUL;Riozinho;4664;58770.5390625;12600.88964844;both
RIO GRANDE DO SUL;RS;SUL;Nonoai;12601;190189.0625;15093.16992188;both
RIO GRANDE DO SUL;RS;SUL;Pinhal da Serra;2022;128237.7109375;63421.21875;both
RIO GRANDE DO SUL;RS;SUL;Pinheiro Machado;13152;160294.609375;12187.84960938;both
RIO GRANDE DO SUL;RS;SUL;Erebango;2936;42355.85546875;14426.37988281;both
RIO GRANDE DO SUL;RS;SUL;Nova Roma do Sul;3754;87606.0859375;23336.73046875;both
RIO GRANDE DO SUL;RS;SUL;Campina das Missões;6352;67743.1875;10664.86035156;both
RIO GRANDE DO SUL;RS;SUL;Passa Sete;5280;65306.01171875;12368.55957031;both
RIO GRANDE DO SUL;RS;SUL;Guaíba;96603;1945150.125;20135.5;both
RIO GRANDE DO SUL;RS;SUL;Torres;33944;388930.90625;11458.01953125;both
RIO GRANDE DO SUL;RS;SUL;Itaara;4812;45710.33984375;9499.24023438;both
RIO GRANDE DO SUL;RS;SUL;Santa Cruz do Sul;122451;4378957.0;35760.890625;both
RIO GRANDE DO SUL;RS;SUL;Ciríaco;5020;68954.5859375;13735.96972656;both
RIO GRANDE DO SUL;RS;SUL;Boa Vista do Cadeado;2525;87853.0;34793.26953125;both
RIO GRANDE DO SUL;RS;SUL;Ilópolis;4331;54794.12890625;12651.61035156;both
RIO GRANDE DO SUL;RS;SUL;Arroio do Tigre;13208;208363.0;15775.50976562;both
RIO GRANDE DO SUL;RS;SUL;Coronel Pilar;1645;24520.734375;14906.21972656;both
RIO GRANDE DO SUL;RS;SUL;Canguçu;56064;545155.0;9723.79980469;both
RIO GRANDE DO SUL;RS;SUL;São José do Inhacorá;2122;28957.25976562;13646.20996094;both
RIO GRANDE DO SUL;RS;SUL;Bom Princípio;11731;208189.875;17746.99023438;both
RIO GRANDE DO SUL;RS;SUL;Lindolfo Collor;5732;104277.5390625;18192.16992188;both
RIO GRANDE DO SUL;RS;SUL;Quaraí;22883;235271.359375;10281.49023438;both
RIO GRANDE DO SUL;RS;SUL;David Canabarro;4857;75632.625;15571.87988281;both
RIO GRANDE DO SUL;RS;SUL;Saldanha Marinho;3019;72683.40625;24075.3203125;both
RIO GRANDE DO SUL;RS;SUL;Encantado;20530;411468.25;20042.2890625;both
RIO GRANDE DO SUL;RS;SUL;Barra do Guarita;3067;21980.63671875;7166.81982422;both
RIO GRANDE DO SUL;RS;SUL;Machadinho;5623;57150.171875;10163.63964844;both
RONDÔNIA;RO;NORTE;Itapuã do Oeste;8235;84785.7265625;10295.78027344;both
RONDÔNIA;RO;NORTE;Ariquemes;85541;1040960.75;12169.13964844;both
RONDÔNIA;RO;NORTE;São Felipe D'Oeste;6412;71718.96875;11185.12011719;both
RONDÔNIA;RO;NORTE;Pimenta Bueno;33984;513631.90625;15113.9296875;both
RONDÔNIA;RO;NORTE;Monte Negro;12708;145329.3125;11436.04980469;both
RONDÔNIA;RO;NORTE;Colorado do Oeste;17822;212184.0;11905.73046875;both
RONDÔNIA;RO;NORTE;Ji-Paraná;111010;1401586.375;12625.76953125;both
RONDÔNIA;RO;NORTE;Vilhena;69866;1187763.5;17000.58984375;both
RONDÔNIA;RO;NORTE;Alto Alegre dos Parecis;11875;160794.796875;13540.61035156;both
RONDÔNIA;RO;NORTE;Alto Paraíso;17569;179099.90625;10194.08984375;both
RONDÔNIA;RO;NORTE;Cacoal;78675;908886.375;11552.41992188;both
RONDÔNIA;RO;NORTE;São Francisco do Guaporé;16491;204591.984375;12406.28027344;both
RONDÔNIA;RO;NORTE;Urupá;13661;119746.1875;8765.54980469;both
RONDÔNIA;RO;NORTE;Vale do Paraíso;8913;88993.171875;9984.65039062;both
RONDÔNIA;RO;NORTE;Nova União;7944;69908.515625;8800.16992188;both
RONDÔNIA;RO;NORTE;Buritis;34693;326336.875;9406.41992188;both
RONDÔNIA;RO;NORTE;Rolim de Moura;50499;520219.5625;10301.58007812;both
RONDÔNIA;RO;NORTE;Teixeirópolis;5010;54467.28515625;10871.70996094;both
RONDÔNIA;RO;NORTE;Chupinguaia;7843;184094.6875;23472.48046875;both
RONDÔNIA;RO;NORTE;Candeias do Jamari;17547;231911.1875;13216.5703125;both
RONDÔNIA;RO;NORTE;Jaru;53943;650214.25;12053.73046875;both
RONDÔNIA;RO;NORTE;Campo Novo de Rondônia;12915;132686.515625;10273.83007812;both
RONDÔNIA;RO;NORTE;Seringueiras;12117;130260.3828125;10750.21972656;both
RONDÔNIA;RO;NORTE;Alta Floresta D'Oeste;24354;305759.46875;12554.79003906;both
RONDÔNIA;RO;NORTE;Theobroma;10325;128036.203125;12400.59960938;both
RONDÔNIA;RO;NORTE;Alvorada D'Oeste;17127;159415.359375;9307.83984375;both
RONDÔNIA;RO;NORTE;Nova Mamoré;22337;226439.9375;10137.44042969;both
RONDÔNIA;RO;NORTE;Cabixi;6695;104578.7578125;15620.4296875;both
RONDÔNIA;RO;NORTE;São Miguel do Guaporé;23201;283618.65625;12224.41992188;both
RONDÔNIA;RO;NORTE;Presidente Médici;22519;245843.890625;10917.1796875;both
RONDÔNIA;RO;NORTE;Primavera de Rondônia;3765;45551.33203125;12098.62988281;both
RONDÔNIA;RO;NORTE;Espigão D'Oeste;28892;319634.03125;11063.05957031;both
RONDÔNIA;RO;NORTE;Ouro Preto do Oeste;36725;406834.21875;11077.84960938;both
RONDÔNIA;RO;NORTE;Nova Brasilândia D'Oeste;17698;163247.671875;9224.0703125;both
RONDÔNIA;RO;NORTE;Ministro Andreazza;10572;96860.171875;9161.95019531;both
RONDÔNIA;RO;NORTE;Cerejeiras;16622;237927.984375;14314.04003906;both
RONDÔNIA;RO;NORTE;Santa Luzia D'Oeste;9348;114667.9453125;12266.58007812;both
RONDÔNIA;RO;NORTE;Machadinho D'Oeste;33159;303792.15625;9161.6796875;both
RONDÔNIA;RO;NORTE;Governador Jorge Teixeira;11593;123563.3515625;10658.44042969;both
RONDÔNIA;RO;NORTE;Porto Velho;382829;6607641.5;17260.02929688;both
RONDÔNIA;RO;NORTE;Costa Marques;14452;120065.4296875;8307.87988281;both
RONDÔNIA;RO;NORTE;Novo Horizonte do Oeste;9720;113287.5234375;11655.09960938;both
RONDÔNIA;RO;NORTE;Rio Crespo;3290;89956.921875;27342.52929688;both
RONDÔNIA;RO;NORTE;Guajará-Mirim;40762;489898.8125;12018.51953125;both
RONDÔNIA;RO;NORTE;Cacaulândia;5736;102527.7109375;17874.4296875;both
RONDÔNIA;RO;NORTE;Parecis;4802;83712.1875;17432.76953125;both
RONDÔNIA;RO;NORTE;Pimenteiras do Oeste;2415;68966.140625;28557.41015625;both
RONDÔNIA;RO;NORTE;Castanheiras;3685;53634.8203125;14554.90039062;both
RONDÔNIA;RO;NORTE;Vale do Anari;9100;114088.8984375;12537.24023438;both
RONDÔNIA;RO;NORTE;Cujubim;14889;193657.34375;13006.74023438;both
RONDÔNIA;RO;NORTE;Corumbiara;9680;192810.28125;19918.41992188;both
RONDÔNIA;RO;NORTE;Mirante da Serra;12363;120002.546875;9706.58984375;both
RORAIMA;RR;NORTE;São João da Baliza;6028;59372.453125;9849.45019531;both
RORAIMA;RR;NORTE;Pacaraima;9220;93442.5703125;10134.76953125;both
RORAIMA;RR;NORTE;Mucajaí;13188;146580.046875;11114.65039062;both
RORAIMA;RR;NORTE;Bonfim;10726;111137.0234375;10361.45996094;both
RORAIMA;RR;NORTE;Alto Alegre;14205;141954.3125;9993.25976562;both
RORAIMA;RR;NORTE;Caracaraí;19235;170841.40625;8881.79980469;both
RORAIMA;RR;NORTE;Normandia;7527;74608.90625;9912.16992188;both
RORAIMA;RR;NORTE;Caroebe;7569;77312.140625;10214.30957031;both
RORAIMA;RR;NORTE;Rorainópolis;26546;231527.21875;8721.74023438;both
RORAIMA;RR;NORTE;São Luiz;5979;54417.3203125;9101.41015625;both
RORAIMA;RR;NORTE;Cantá;11942;146091.0625;12233.37988281;both
RORAIMA;RR;NORTE;Amajari;8249;71165.2890625;8627.13964844;both
RORAIMA;RR;NORTE;Iracema;6250;71115.2734375;11378.44042969;both
RORAIMA;RR;NORTE;Boa Vista;266901;4090497.0;15325.90039062;both
RORAIMA;RR;NORTE;Uiramutã;7934;53429.1328125;6734.20019531;both
SANTA CATARINA;SC;SUL;Otacílio Costa;16587;364577.8125;21979.73046875;both
SANTA CATARINA;SC;SUL;José Boiteux;5054;50867.8984375;10064.87988281;both
SANTA CATARINA;SC;SUL;Cordilheira Alta;3531;128883.09375;36500.44921875;both
SANTA CATARINA;SC;SUL;Meleiro;7063;158156.390625;22392.24023438;both
SANTA CATARINA;SC;SUL;São José do Cerrito;10624;78940.25;7430.37011719;both
SANTA CATARINA;SC;SUL;Peritiba;2977;46664.69921875;15675.08007812;both
SANTA CATARINA;SC;SUL;Santa Cecília;15928;201708.875;12663.79003906;both
SANTA CATARINA;SC;SUL;São João do Sul;7174;84870.84375;11830.33984375;both
SANTA CATARINA;SC;SUL;Rio das Antas;6237;86345.3984375;13844.05957031;both
SANTA CATARINA;SC;SUL;Morro da Fumaça;16128;370818.0;22992.18945312;both
SANTA CATARINA;SC;SUL;Ermo;1857;40582.9296875;21854.02929688;both
SANTA CATARINA;SC;SUL;Rio do Sul;59962;1234667.5;20590.83007812;both
SANTA CATARINA;SC;SUL;Três Barras;18708;377119.4375;20158.18945312;both
SANTA CATARINA;SC;SUL;Cunha Porã;11079;231428.96875;20888.98046875;both
SANTA CATARINA;SC;SUL;Itapoá;11489;136989.625;11923.54980469;both
SANTA CATARINA;SC;SUL;Ouro Verde;2179;63212.0859375;29009.6796875;both
SANTA CATARINA;SC;SUL;Jardinópolis;1881;23165.56445312;12315.55957031;both
SANTA CATARINA;SC;SUL;Abdon Batista;2805;35731.484375;12738.5;both
SANTA CATARINA;SC;SUL;Bom Jardim da Serra;4383;47566.6953125;10852.54003906;both
SANTA CATARINA;SC;SUL;Timbó;35303;857392.6875;24286.6796875;both
SANTA CATARINA;SC;SUL;São Joaquim;25122;309743.09375;12329.54980469;both
SANTA CATARINA;SC;SUL;Palma Sola;8145;118605.6171875;14561.76953125;both
SANTA CATARINA;SC;SUL;Cunhataí;1948;23290.72070312;11956.21972656;both
SANTA CATARINA;SC;SUL;Siderópolis;12967;227415.109375;17537.99023438;both
SANTA CATARINA;SC;SUL;Barra Velha;19861;322263.875;16225.95996094;both
SANTA CATARINA;SC;SUL;Brusque;102280;2431683.25;23774.76953125;both
SANTA CATARINA;SC;SUL;São José do Cedro;14155;258714.359375;18277.24023438;both
SANTA CATARINA;SC;SUL;Bom Jesus;2427;58548.26171875;24123.72070312;both
SANTA CATARINA;SC;SUL;Santa Terezinha do Progresso;3062;38022.19921875;12417.44042969;both
SANTA CATARINA;SC;SUL;Balneário Piçarras;14845;237103.515625;15971.94042969;both
SANTA CATARINA;SC;SUL;Planalto Alegre;2767;29832.25390625;10781.44042969;both
SANTA CATARINA;SC;SUL;Petrolândia;6188;102293.9765625;16531.01953125;both
SANTA CATARINA;SC;SUL;Witmarsum;3584;57898.19921875;16154.62988281;both
SANTA CATARINA;SC;SUL;Major Vieira;7675;126102.9140625;16430.34960938;both
SANTA CATARINA;SC;SUL;Águas Frias;2641;56920.30078125;21552.56054688;both
SANTA CATARINA;SC;SUL;Modelo;3862;48248.37109375;12493.11035156;both
SANTA CATARINA;SC;SUL;Chapadão do Lageado;2882;47381.171875;16440.38085938;both
SANTA CATARINA;SC;SUL;Passo de Torres;5690;51858.28125;9113.9296875;both
SANTA CATARINA;SC;SUL;Major Gercino;2869;35983.98046875;12542.33984375;both
SANTA CATARINA;SC;SUL;Ascurra;6945;89889.0078125;12942.98046875;both
SANTA CATARINA;SC;SUL;Porto União;33408;281775.84375;8434.37988281;both
SANTA CATARINA;SC;SUL;Schroeder;14000;185846.4375;13274.75;both
SANTA CATARINA;SC;SUL;Guaramirim;31910;1326661.625;41575.109375;both
SANTA CATARINA;SC;SUL;Presidente Nereu;2324;34406.22265625;14804.74023438;both
SANTA CATARINA;SC;SUL;Apiúna;10996;226588.625;20606.4609375;both
SANTA CATARINA;SC;SUL;São José;201746;4193678.75;20786.91992188;both
SANTA CATARINA;SC;SUL;São Cristovão do Sul;5087;62822.234375;12349.55957031;both
SANTA CATARINA;SC;SUL;Camboriú;57793;445473.53125;7708.08984375;both
SANTA CATARINA;SC;SUL;Içara;57103;949617.0625;16629.90039062;both
SANTA CATARINA;SC;SUL;Monte Carlo;9144;94318.484375;10314.79003906;both
SANTA CATARINA;SC;SUL;Benedito Novo;10335;119515.8359375;11564.1796875;both
SANTA CATARINA;SC;SUL;Coronel Freitas;10520;165294.203125;15712.37988281;both
SANTA CATARINA;SC;SUL;Tigrinhos;1768;21709.40429688;12279.0703125;both
SANTA CATARINA;SC;SUL;Faxinal dos Guedes;10585;209834.78125;19823.7890625;both
SANTA CATARINA;SC;SUL;Capinzal;18996;579022.8125;30481.30078125;both
SANTA CATARINA;SC;SUL;Garopaba;16710;197513.6875;11820.08984375;both
SANTA CATARINA;SC;SUL;Águas Mornas;4503;53939.671875;11978.61035156;both
SANTA CATARINA;SC;SUL;Trombudo Central;6520;132319.421875;20294.390625;both
SANTA CATARINA;SC;SUL;Laurentino;5757;140022.296875;24322.08984375;both
SANTA CATARINA;SC;SUL;Porto Belo;14228;413353.3125;29052.09960938;both
SANTA CATARINA;SC;SUL;Blumenau;299416;7678830.0;25646.01953125;both
SANTA CATARINA;SC;SUL;Corupá;13380;201837.359375;15085.0;both
SANTA CATARINA;SC;SUL;Florianópolis;408161;8287890.0;20305.43945312;both
SANTA CATARINA;SC;SUL;Rio dos Cedros;10170;140995.3125;13863.84960938;both
SANTA CATARINA;SC;SUL;Ipumirim;7400;186467.6875;25198.33984375;both
SANTA CATARINA;SC;SUL;Luiz Alves;9506;207784.828125;21858.27929688;both
SANTA CATARINA;SC;SUL;Doutor Pedrinho;3432;38462.61328125;11207.05957031;both
SANTA CATARINA;SC;SUL;Painel;2357;29384.24804688;12466.79980469;both
SANTA CATARINA;SC;SUL;Arroio Trinta;3638;47939.61328125;13177.45996094;both
SANTA CATARINA;SC;SUL;Ibirama;17469;210702.828125;12061.53027344;both
SANTA CATARINA;SC;SUL;Jaraguá do Sul;139017;4697090.0;33787.87890625;both
SANTA CATARINA;SC;SUL;Guarujá do Sul;4870;97872.625;20097.05078125;both
SANTA CATARINA;SC;SUL;Irineópolis;10748;186795.125;17379.51953125;both
SANTA CATARINA;SC;SUL;Caibi;6392;100527.7578125;15727.12011719;both
SANTA CATARINA;SC;SUL;Gaspar;55489;1179397.125;21254.609375;both
SANTA CATARINA;SC;SUL;Taió;17522;304213.6875;17361.81054688;both
SANTA CATARINA;SC;SUL;São Bento do Sul;76514;1501101.0;19618.640625;both
SANTA CATARINA;SC;SUL;Bom Jesus do Oeste;2065;27839.12890625;13481.41992188;both
SANTA CATARINA;SC;SUL;Pinheiro Preto;3048;68567.0;22495.74023438;both
SANTA CATARINA;SC;SUL;Concórdia;70393;1650183.625;23442.43945312;both
SANTA CATARINA;SC;SUL;Herval D'Oeste;19323;326972.25;16921.40039062;both
SANTA CATARINA;SC;SUL;Palhoça;130878;1693864.25;12942.30957031;both
SANTA CATARINA;SC;SUL;Bocaina do Sul;3128;48069.1328125;15367.37011719;both
SANTA CATARINA;SC;SUL;Princesa;2687;33004.6796875;12283.09960938;both
SANTA CATARINA;SC;SUL;Leoberto Leal;3674;57065.5078125;15532.25976562;both
SANTA CATARINA;SC;SUL;Indaial;50917;1083196.5;21273.76953125;both
SANTA CATARINA;SC;SUL;Paraíso;4200;46444.15234375;11058.12988281;both
SANTA CATARINA;SC;SUL;Biguaçu;56395;1205661.0;21378.859375;both
SANTA CATARINA;SC;SUL;Tubarão;96529;1591460.375;16486.859375;both
SANTA CATARINA;SC;SUL;Penha;22263;252274.234375;11331.54980469;both
SANTA CATARINA;SC;SUL;Vargeão;3685;61478.05078125;16683.3203125;both
SANTA CATARINA;SC;SUL;Passos Maia;4555;60104.18359375;13195.20996094;both
SANTA CATARINA;SC;SUL;Laguna;51691;442331.40625;8557.21972656;both
SANTA CATARINA;SC;SUL;Sangão;11121;127265.7109375;11443.73046875;both
SANTA CATARINA;SC;SUL;Itapema;36629;498226.28125;13601.95996094;both
SANTA CATARINA;SC;SUL;Pedras Grandes;4515;66016.4921875;14621.58984375;both
SANTA CATARINA;SC;SUL;Celso Ramos;2720;32284.01757812;11869.12011719;both
SANTA CATARINA;SC;SUL;Treze Tílias;6004;316423.46875;52702.109375;both
SANTA CATARINA;SC;SUL;Botuverá;4345;80997.3125;18641.5;both
SANTA CATARINA;SC;SUL;Vidal Ramos;6112;109334.2265625;17888.44921875;both
SANTA CATARINA;SC;SUL;São João Batista;24419;343808.21875;14079.54003906;both
SANTA CATARINA;SC;SUL;Grão Pará;6278;114630.8203125;18259.13085938;both
SANTA CATARINA;SC;SUL;Quilombo;11259;229696.15625;20401.11914062;both
SANTA CATARINA;SC;SUL;Santa Rosa do Sul;8241;85683.1484375;10397.1796875;both
SANTA CATARINA;SC;SUL;Cocal do Sul;15229;312452.71875;20516.9609375;both
SANTA CATARINA;SC;SUL;Praia Grande;7318;79492.6875;10862.62988281;both
SANTA CATARINA;SC;SUL;São Bonifácio;3274;33398.140625;10201.01953125;both
SANTA CATARINA;SC;SUL;Lages;167805;2376554.25;14162.59960938;both
SANTA CATARINA;SC;SUL;Guaraciaba;10857;138945.046875;12797.74023438;both
SANTA CATARINA;SC;SUL;São Miguel do Oeste;35249;594450.25;16864.3203125;both
SANTA CATARINA;SC;SUL;Frei Rogério;2673;47779.5546875;17874.88085938;both
SANTA CATARINA;SC;SUL;Lajeado Grande;1485;28347.5234375;19089.24023438;both
SANTA CATARINA;SC;SUL;Saltinho;4178;55311.43359375;13238.73046875;both
SANTA CATARINA;SC;SUL;Salete;7737;101054.3828125;13061.1796875;both
SANTA CATARINA;SC;SUL;Bela Vista do Toldo;6145;93048.15625;15142.08984375;both
SANTA CATARINA;SC;SUL;Rio Fortuna;4648;78998.15625;16996.16015625;both
SANTA CATARINA;SC;SUL;Irati;2033;26966.81835938;13264.54003906;both
SANTA CATARINA;SC;SUL;Luzerna;5528;78719.4765625;14240.13964844;both
SANTA CATARINA;SC;SUL;Itapiranga;16015;513060.09375;32036.22070312;both
SANTA CATARINA;SC;SUL;Vargem Bonita;4279;170871.0625;39932.46875;both
SANTA CATARINA;SC;SUL;Ibiam;2060;24587.53710938;11935.70019531;both
SANTA CATARINA;SC;SUL;Galvão;3444;52359.0625;15202.98046875;both
SANTA CATARINA;SC;SUL;Pomerode;26788;729278.8125;27224.08984375;both
SANTA CATARINA;SC;SUL;Xaxim;25444;538854.125;21178.0390625;both
SANTA CATARINA;SC;SUL;Criciúma;188557;3190218.25;16919.11914062;both
SANTA CATARINA;SC;SUL;Monte Castelo;8328;102350.7265625;12289.95019531;both
SANTA CATARINA;SC;SUL;Ilhota;12149;119382.859375;9826.55957031;both
SANTA CATARINA;SC;SUL;Timbó Grande;7315;70663.1171875;9660.03027344;both
SANTA CATARINA;SC;SUL;Caxambu do Sul;4963;55876.828125;11258.6796875;both
SANTA CATARINA;SC;SUL;Barra Bonita;2120;25560.29492188;12056.74023438;both
SANTA CATARINA;SC;SUL;Urupema;2578;31216.15234375;12108.66992188;both
SANTA CATARINA;SC;SUL;Nova Veneza;13177;399168.625;30292.83007812;both
SANTA CATARINA;SC;SUL;Piratuba;4446;71381.171875;16055.13964844;both
SANTA CATARINA;SC;SUL;Guabiruba;17316;360948.40625;20844.7890625;both
SANTA CATARINA;SC;SUL;Iraceminha;4328;60498.34765625;13978.36035156;both
SANTA CATARINA;SC;SUL;Anitápolis;3267;37223.03125;11393.63964844;both
SANTA CATARINA;SC;SUL;Catanduvas;9119;236723.953125;25959.41992188;both
SANTA CATARINA;SC;SUL;Salto Veloso;4367;144797.453125;33157.19140625;both
SANTA CATARINA;SC;SUL;São Pedro de Alcântara;5183;39151.81640625;7553.89013672;both
SANTA CATARINA;SC;SUL;Água Doce;6959;240090.234375;34500.6796875;both
SANTA CATARINA;SC;SUL;Paial;1830;20046.28125;10954.25;both
SANTA CATARINA;SC;SUL;Guatambú;4610;115245.6171875;24999.05078125;both
SANTA CATARINA;SC;SUL;Dionísio Cerqueira;15399;256138.703125;16633.4609375;both
SANTA CATARINA;SC;SUL;Arabutã;4048;51281.359375;12668.3203125;both
SANTA CATARINA;SC;SUL;Maravilha;23099;401694.09375;17390.109375;both
SANTA CATARINA;SC;SUL;Treviso;3692;108180.3359375;29301.27929688;both
SANTA CATARINA;SC;SUL;Urubici;10825;126660.9453125;11700.78027344;both
SANTA CATARINA;SC;SUL;Videira;46585;1441624.0;30946.09960938;both
SANTA CATARINA;SC;SUL;Sul Brasil;3150;33459.80859375;10622.16015625;both
